gender,height
Male,74.05384613
Male,71.8139753
Male,67.27161533
Male,67.59189464
Male,62.29469492
Male,71.9548678
Male,68.41482047
Male,69.5659947
Male,71.08906207
Male,72.12882568
Male,72.54132659
Male,64.72961551
Male,70.95948939
Male,70.73206043
Male,66.35154132
Male,70.67837617
Male,66.85487891
Male,70.17260936
Male,71.61500072
Male,70.24281599
Male,67.84616021
Male,72.08851042
Male,68.88689528
Male,69.73544217
Male,69.33034652
Male,68.56098755
Male,68.63079652
Male,74.09309741
Male,72.37867503
Male,68.41525159
Male,68.61092192
Male,65.05658853
Male,75.57243874
Male,70.34093646
Male,73.42450966
Male,73.27944485
Male,65.35188896
Male,74.68636681
Male,68.95528009
Male,69.72685973
Male,66.93862649
Male,73.9953112
Male,70.53420182
Male,72.77160282
Male,69.63316169
Male,69.75003243
Male,66.66110311
Male,68.87542383
Male,67.90180866
Male,71.97052605
Male,75.46499263
Male,63.66468751
Male,69.10480344
Male,71.05277859
Male,75.69861825
Male,71.14078856
Male,69.92281015
Male,67.78060168
Male,67.98597514
Male,70.76175245
Male,65.63599729
Male,73.85366268
Male,71.79202206
Male,62.16896926
Male,64.80718895
Male,62.75801917
Male,69.0014984
Male,69.7190933
Male,67.55930056
Male,73.27818363
Male,69.77275692
Male,70.88614442
Male,67.52111716
Male,71.05214851
Male,70.37853898
Male,70.7986267
Male,69.44720978
Male,65.09066143
Male,72.61840852
Male,68.9686796
Male,66.54078935
Male,75.81904028
Male,72.27951671
Male,66.85411068
Male,63.648144
Male,68.37997614
Male,69.6329393
Male,72.70460442
Male,73.73792828
Male,65.93443088
Male,66.62775023
Male,68.46982408
Male,73.45918414
Male,63.18364112
Male,67.94057835
Male,74.70961248
Male,64.63837415
Male,71.19831618
Male,67.39601985
Male,67.36755359
Male,70.83715856
Male,68.51599909
Male,71.14104788
